SourceIP,SrcPort,DstIP,DstPort,AppId,octetTotalCount,octetTotalCount_reverse,packetTotalCount_vpn,packetTotalCount_reverse_vpn,durationSeconds
117.237.6.173,20670,18.164.230.224,443,443,1621,6357,13,17,10.073
49.43.219.18,40746,100.21.0.103,443,443,1935,5500,17,15,9.806
2401:4900:b10:5460:0:4f:864d:e601,48758,2600:1901:0:8956::,443,443,2867,5708,24,23,46.076
106.220.125.162,18599,34.144.246.101,443,443,8043,1457,14,10,5.908
106.220.127.244,15674,3.163.238.4,443,443,1161,4697,11,9,30.031
103.208.68.164,7898,44.199.181.5,443,443,62379,14073,74,45,49.095
103.208.68.61,60461,52.66.35.244,8188,443,13118,206823,98,171,7.556
110.224.162.217,46836,34.128.182.103,443,443,41457,6065,44,40,5.114
103.130.11.34,47758,49.51.75.179,799,443,2237,2043,7,9,4.164
14.194.211.58,46304,108.159.80.10,443,443,26590,4855,24,20,1.085
152.59.49.156,54388,18.155.33.9,443,443,2554,44438,26,40,20.794
106.200.188.131,4279,44.202.21.45,443,443,1957,4786,12,10,1.141
106.210.223.71,60640,129.227.29.60,443,443,1895,8562,11,14,30.314
106.196.40.191,38458,13.225.103.100,443,443,4326,160346,66,124,0.322
106.208.84.155,54791,108.157.238.111,443,443,2245,40585,26,35,1.989
106.195.2.168,45886,108.159.91.34,443,443,2504,7205,16,15,3.42
152.57.181.158,59804,54.240.162.110,443,443,11359,280461,202,220,0.595
27.107.51.98,57280,23.158.56.46,1234,443,6020,9181,31,28,65.773
74.178.35.144,443,115.110.208.163,22846,443,7045,7088,12,14,0.636
117.96.42.252,25445,34.149.43.113,443,443,4239,1471,11,10,4.584
106.195.2.203,46648,116.202.214.85,443,443,1691,6734,13,10,31.549
2401:4900:2672:cc25:66fb:38ad:55a3:4d6d,46086,2a02:b48:9001::9,443,443,4997,99300,57,77,0.654
223.188.243.215,44840,185.38.109.208,443,443,889,320,7,6,48.44
139.5.1.43,5922,128.14.146.10,12342,443,5051,3003,12,10,9.977
52.48.130.85,443,205.254.168.59,57688,443,8575,518,21,8,32.388
103.170.184.13,52550,151.101.129.44,443,443,16035,147538,190,108,1.765
148.113.9.59,443,14.97.49.66,61902,443,12057,11357,250,247,2408.646
115.160.209.74,55434,3.111.241.224,443,443,6003,10354,16,20,27.444
203.78.214.170,5884,20.190.146.32,443,443,4880,9468,17,16,0.821
45.119.31.97,34657,52.185.211.133,443,443,1697,4694,10,10,1.376
49.35.192.131,64471,13.32.251.70,443,443,1828,8740,13,11,0.46
106.208.76.89,60171,108.157.238.21,443,443,2694,7922,17,21,1.86
112.79.0.108,30078,35.190.118.8,443,443,1430,4561,12,13,0.289
223.176.107.132,61252,92.223.116.254,443,443,2586,40500,27,42,0.595
103.208.68.77,14240,18.66.63.99,443,443,236303,122411,229,187,139.1
59.95.195.123,60192,52.11.127.249,443,443,1961,5110,17,14,9.569
106.206.71.134,3643,35.190.43.134,443,443,1209,4628,13,11,25.915
106.195.14.78,52934,129.227.29.106,443,443,2386,1124,9,9,30.36
205.254.168.169,55037,3.251.217.112,443,443,109121,12735,69,34,35.559
2401:4900:260e:dc6b:0:2c:3147:b01,39324,2600:1f18:42f5:7703:7186:51f:4be4:b1b0,443,443,6800,1425,15,12,29.259
103.126.198.135,59194,43.153.248.140,443,443,1905,5545,11,11,0.373
117.96.40.39,14375,13.235.198.147,443,443,4601,8996,48,31,143.243
2401:4900:2622:a0ba:0:6e:e5f1:6801,37028,2600:1901:0:8956::,443,443,1803,4893,14,14,6.328
103.93.197.142,56747,131.229.221.146,8081,443,15118,14879,26,27,1.122
106.215.197.47,31082,34.54.122.72,443,443,1721,2408,9,8,28.45
157.48.190.153,58218,18.155.49.113,443,443,2849,50721,37,43,0.626
42.107.202.113,41084,34.117.245.175,443,443,2657,5865,21,19,13.19
117.96.42.40,6850,185.38.109.208,443,443,661,320,9,6,51.385
152.58.56.163,30836,54.230.27.121,443,443,2615,7633,16,17,1.68
223.239.30.188,60076,13.225.103.85,443,443,1820,6764,13,15,30.834
52.108.52.22,443,27.107.15.4,54723,443,31686,23634,315,320,3662.639
106.217.152.130,39476,47.79.65.156,443,443,25988,7151,34,20,1.165
2402:3a80:4023:7c4a:c9e:76ff:fe9e:1cc6,44148,2600:1901:0:8956::,443,443,2900,5870,24,24,34.227
103.88.157.162,54479,52.167.17.97,443,443,1778,4774,12,12,1.628
103.24.175.62,37105,66.117.22.113,443,443,1286,5289,13,15,30.285
106.208.47.235,56713,108.157.238.111,443,443,4207,140360,57,105,1.108
210.16.94.165,47960,35.163.192.149,443,443,8216,5747,13,8,1.025
103.113.142.203,62471,163.116.213.35,443,443,54026185,90314644,135919,151885,3077.087
103.208.68.40,21414,52.123.131.14,443,443,6794,10021,18,19,0.537
14.98.144.6,49153,44.217.170.89,443,443,5176,5451,16,16,91.293
2401:4900:5037:cb41:1:0:68:cb2c,59830,2600:1901:0:8956::,443,443,2572,5129,19,17,25.472
152.56.17.14,46416,18.155.33.51,443,443,7559,140449,116,114,0.529
106.200.153.69,6668,35.190.118.8,443,443,1980,5838,13,15,0.825
117.237.8.151,7636,129.227.29.116,443,443,2563,974,10,9,2.016
152.59.9.119,36026,18.155.49.51,443,443,2488,34896,25,33,1.221
106.208.23.137,64540,129.227.29.60,443,443,1914,8098,13,16,31.164
2406:69c0:1000::1d,443,2409:40f4:2019:3036:9c39:e9ff:fe69:bcde,46554,443,5990,1451,7,9,0.843
106.196.50.50,25452,34.149.43.113,443,443,4610,1459,11,10,7.081
106.210.173.68,63235,151.101.211.52,443,443,1887,15745,18,19,0.211
117.208.173.173,54408,35.190.118.8,443,443,9238,11336,42,48,29.778
157.49.30.122,58664,18.155.33.43,443,443,6095,169843,100,134,0.44
157.32.132.211,45828,54.230.27.26,443,443,1882,8944,11,11,0.627
103.109.144.11,29892,48.209.208.170,443,443,8325,14787,10,15,0.606
2401:4900:4945:98c3:1:2:d323:38ab,34540,2600:1901:0:8956::,443,443,1906,4988,13,14,0.104
117.235.137.42,49156,148.113.9.94,443,443,22051,24931,423,426,3607.209
106.200.148.217,12706,129.227.29.116,443,443,2252,4141,10,8,24.131
3.251.217.112,443,205.254.168.167,57838,443,7061,3628,9,12,3.168
14.99.13.67,36372,52.4.99.64,443,443,3351,5578,14,12,1.204
14.195.245.48,51352,13.205.162.101,443,443,1951,4983,13,14,0.271
106.200.178.122,7384,129.227.29.60,443,443,1848,7954,12,13,30.104
154.84.245.131,64942,13.227.180.4,443,443,11816,10269,46,76,586.339
42.105.132.143,7916,34.54.122.72,443,443,3128,2754,13,10,33.803
2401:4900:264a:7563:4488:98ff:fec1:6913,49550,2600:1901:0:8956::,443,443,2138,5121,17,17,25.3
182.156.13.122,38050,72.154.7.107,443,443,1684,2841,9,6,0.939
106.200.143.203,15361,3.163.238.4,443,443,4719,162728,53,120,2.049
103.30.118.121,50270,52.182.143.211,443,443,4088,7324,14,10,4.585
27.107.20.198,46888,18.161.122.184,443,443,28489,20219,70,59,111.881
106.206.78.116,13206,18.161.216.64,443,443,2600,35685,33,31,0.864
182.156.78.2,18200,3.233.158.114,443,443,18593,5465,24,17,1.639
35.223.238.178,443,14.97.160.30,42184,443,3865,4152,11,13,7.324
106.206.110.56,64136,3.6.167.101,443,443,2891,5082,15,14,0.967
2401:4900:5945:66d5:e819:6cff:fe8e:aa2e,44428,2600:9000:2135:6000:19:1df6:3740:93a1,443,443,13206,205050,138,170,3.872
42.107.191.187,20424,34.149.43.113,443,443,8452,1303,20,7,27.855
203.78.214.170,5325,3.120.221.108,443,443,1656,5372,10,10,1.154
103.109.144.9,46116,52.98.123.226,443,443,5997,6823,20,14,0.852
103.109.144.13,33967,20.50.80.210,443,443,6302,7518,17,11,1.164
14.195.8.126,49220,150.171.22.11,443,443,780,9552,8,10,0.043
120.60.20.72,64422,52.167.17.97,443,443,1947,4815,12,11,1.672
106.220.119.199,7044,3.222.252.193,443,443,1799,4786,9,10,1.961
223.239.24.122,46406,35.190.118.8,443,443,1687,4561,16,13,0.311
2401:4900:360d:570c:1:2:8697:4ac8,37430,2600:1901:0:8956::,443,443,2077,4965,17,15,3.937
59.178.21.230,51720,72.153.5.97,443,443,1817,3432,12,9,1.342
182.156.141.98,59751,150.171.22.17,443,443,5183,10272,13,18,0.66
2401:4900:5aff:1ee7:a842:33ff:fed3:f22d,50402,2a04:4e42:42::820,443,443,1514,4166,8,8,0.305
2600:1901:0:8956::,443,2402:3a80:d03:c746::265a:eaf3,37500,443,8543,560,33,9,27.846
139.5.11.191,22948,20.50.201.200,443,443,4815,7549,14,10,1.286
103.8.38.126,18435,3.120.221.108,443,443,3463,5556,13,14,60.596
106.206.109.22,59879,62.122.171.150,443,443,1350,1176,8,8,31.997
106.220.122.84,5955,34.144.246.101,443,443,7177,1509,14,11,13.972
27.107.15.99,51369,3.108.125.57,443,443,84559,139537,881,717,1800.797
223.239.24.23,65229,199.232.169.155,443,443,52605,2053081,992,1541,5.372
27.107.76.102,62335,131.229.221.146,8081,443,8081,8591,17,17,0.323
106.195.1.119,47218,108.159.91.34,443,443,2695,7791,18,19,22.927
2401:4900:b19:4843:0:6c:4aa9:dc01,57238,2600:1901:1:388::,443,443,736,436,3,6,43.019
223.239.24.84,7612,13.200.106.188,443,443,6343,5907,29,23,33.675
117.231.154.50,52229,135.233.95.135,443,443,82496,11482,67,46,13.905
103.208.232.11,7100,43.153.248.140,443,443,2067,4166,11,10,0.558
106.195.4.248,50560,3.163.238.4,443,443,1005,800,8,7,30.208
59.94.39.73,11981,96.45.46.46,853,443,6152,7555,14,11,0.057
2401:4900:594b:247a:9075:bcff:feb4:eb07,40838,2600:1901:0:8956::,443,443,2253,5149,17,17,25.323
152.58.31.114,55065,3.163.238.4,443,443,789,4746,5,12,37.16
106.215.196.215,11999,3.163.238.4,443,443,3368,48311,43,43,0.32
157.34.32.156,41730,108.159.46.8,443,443,2718,41985,35,37,3.39
14.97.193.46,47752,52.182.143.209,443,443,3592,6495,9,3,17.381
157.35.75.215,46638,18.155.33.85,443,443,3013,75468,35,60,0.415
14.195.165.115,62359,74.112.186.156,443,443,1467,5444,11,10,25.941
27.107.23.34,59125,72.153.5.62,443,443,2134,4956,13,12,1.971
106.210.158.246,63404,129.227.29.60,443,443,1852,7994,12,14,31.734
223.185.202.148,59490,129.227.29.60,443,443,2079,8564,15,14,30.42
160.30.238.35,58210,148.113.9.137,443,443,132387,180335,3135,3454,16291.968
121.244.49.162,51715,34.36.73.246,443,443,2944,3926,9,9,30.1
110.224.169.146,52123,34.149.130.113,443,443,1245,31789,12,30,1.698
45.127.45.14,50364,3.254.236.135,443,443,6220,4498,11,9,54.323
106.220.125.189,7532,129.227.29.60,443,443,1907,7954,15,13,30.123
2401:4900:33ab:97c7:1:0:cff0:348a,48296,2600:1901:0:8956::,443,443,1922,4965,14,15,25.36
103.9.232.4,43564,34.98.77.231,443,443,12659,15852,163,160,2371.512
202.81.155.65,40504,72.145.163.206,443,443,13279,8405,20,17,1.169
2402:3a80:1c4c:ba6e::18ff:1faf,51476,2600:1901:0:8956::,443,443,1906,4893,15,14,2.831
157.48.177.119,44712,54.230.27.60,443,443,2610,46011,33,40,0.879
103.109.144.19,4108,20.190.146.37,443,443,4552,9848,19,14,1.028
157.50.101.58,37234,13.32.251.77,443,443,3704,129353,54,103,1.076
49.249.93.202,52675,20.50.201.195,443,443,20832,7652,24,20,2.09
103.163.91.161,33322,129.227.29.60,443,443,1800,7954,12,13,30.663
2401:4900:2353:16a1:8d8:cdff:fecb:60a1,56726,2600:1901:0:8956::,443,443,1889,3002,13,6,0.373
106.217.89.147,58114,18.161.216.64,443,443,2466,37699,23,34,0.854
117.231.230.6,15744,13.200.121.29,443,443,3074,5029,16,13,10.74
35.223.238.178,443,14.97.160.30,37258,443,9290,8248,24,26,32.623
2402:3a80:404c:3574:3fcd:1c20:d445:9907,35262,2600:1901:0:8956::,443,443,1898,4909,13,14,0.445
157.50.130.162,44042,18.155.33.9,443,443,8820,2387,19,16,40.931
103.109.144.12,15936,52.109.44.112,443,443,1106,8552,7,7,0.833
14.195.82.86,47400,35.190.118.8,443,443,1594,4914,15,13,3.963
115.160.249.210,49385,18.143.253.28,443,443,4550,10520,25,26,46.058
14.97.160.78,47149,35.194.62.236,443,443,794,2566,6,8,1.124
2401:4900:232f:e0b7:246f:a7ff:fea1:eaf4,34556,2a04:4e42:59::820,443,443,1748,5280,11,11,0.43
106.206.54.79,1313,199.232.169.155,443,443,20313,1001990,373,706,1.996
14.97.112.66,43340,34.144.246.101,443,443,6388,5703,14,9,23.091
27.59.201.74,1482,35.190.118.8,443,443,2073,4745,14,14,0.42
223.185.207.195,15573,72.154.7.101,443,443,1831,3484,12,10,1.745
2401:4900:33b7:edd2:2:1:6faf:d26c,47064,2600:1901:0:8956::,443,443,2188,4981,17,15,1.922
152.59.46.95,31771,18.155.49.106,443,443,5883,1675,12,10,8.68
117.253.219.165,54146,35.190.118.8,443,443,5834,7688,29,39,11.599
139.5.1.124,57771,3.111.59.214,443,443,2241,3996,13,12,0.532
103.87.251.58,53179,8.209.112.152,443,443,4171,2072,8,5,23.775
157.32.120.15,44876,18.155.33.43,443,443,3034,53322,41,44,0.458
106.220.125.56,15900,18.155.49.98,443,443,2380,32576,28,29,0.84
27.122.60.154,64743,40.126.17.134,443,443,43603,134971,99,121,27.882
112.79.216.216,38738,35.190.118.8,443,443,2243,4777,20,17,25.236
223.180.183.22,18782,13.127.167.120,443,443,4501,5426,21,18,18.343
47.11.231.151,45494,18.155.33.99,443,443,2443,35312,29,31,0.97
148.113.9.57,443,117.193.184.4,50246,443,67359,47019,1320,1033,9059.268
103.208.232.11,5087,43.153.248.140,443,443,1881,4156,11,10,0.658
2401:4900:5948:a866::821:363,42210,2600:1901:0:8956::,443,443,3854,10218,29,34,25.28
14.99.215.62,60763,13.35.20.81,443,443,1725,67832,18,28,1.18
27.107.76.94,58700,150.171.22.11,443,443,634,12552,5,12,0.463
42.111.125.23,12990,34.47.154.123,1883,443,54434,8856,628,63,1792.332
2401:4900:52f5:9f52:402b:e3ff:fe39:5488,43864,2a04:4e42:59::820,443,443,1748,5414,11,11,0.492
35.223.238.178,443,14.97.160.30,37528,443,5527,4232,15,15,16.583
182.156.140.78,60530,20.190.145.140,443,443,6271,14074,15,18,0.468
106.195.8.195,49713,13.235.198.147,443,443,817,6800,6,9,1.169
139.5.1.202,16580,99.86.30.47,443,443,3210,30941,32,31,11.06
139.5.1.233,49552,13.225.90.14,443,443,6087,1623,12,9,10.542
152.59.49.77,37535,54.230.27.33,443,443,1800,8532,11,11,0.912
202.179.69.251,45798,52.27.163.92,443,443,2396,5540,18,16,10.753
117.96.42.50,29542,148.113.9.94,443,443,53165,73977,1096,1108,8457.422
152.56.8.220,32910,3.163.238.4,443,443,5152,463535,48,360,49.195
117.242.251.200,49686,148.113.9.58,443,443,53119,67941,1150,1154,10230.207
117.203.68.251,50651,45.133.44.5,443,443,603,3377,7,6,0.581
1.39.94.119,13944,35.190.118.8,443,443,2170,4905,16,17,25.215
106.206.23.73,8533,18.161.216.64,443,443,5888,128977,96,96,4.019
106.196.64.72,34954,35.190.118.8,443,443,6342,15544,28,40,5.717
14.99.185.242,1269,34.98.77.231,443,443,67590,69596,1180,1191,17975.843
182.156.143.178,40524,35.190.118.8,443,443,2041,4773,16,17,25.145
203.197.194.213,23824,34.30.52.32,5190,443,2560,9468,13,13,1.086
14.99.190.154,36373,13.217.153.202,443,443,3182,4741,8,6,1.08
27.107.1.246,50466,34.54.243.150,54443,443,416019,11155,302,155,0.785
42.107.208.196,18024,35.244.195.33,443,443,34743,131,75,1,123.013
14.97.221.246,62327,72.145.35.119,443,443,2103,6276,13,11,1.923
2402:3a80:1bd6:d2e8:7e34:17d7:1659:e981,47096,2600:1901:0:8956::,443,443,2093,5049,15,16,1.347
106.208.90.243,12515,129.227.29.60,443,443,1795,440,9,4,30.52
42.111.31.240,47915,35.190.118.8,443,443,2034,4721,16,16,3.472
103.109.144.13,48782,20.50.80.213,443,443,5295,7553,16,11,1.735
103.199.200.109,10534,20.44.10.123,443,443,2742,7358,8,9,0.986
14.97.5.58,60324,34.36.73.246,443,443,3215,3958,11,11,31.241
103.133.159.246,43838,47.79.49.187,443,443,73676,8559,66,44,0.732
103.153.166.202,39426,47.79.65.156,443,443,51854,7736,53,31,1.135
139.5.10.114,14858,148.113.20.106,443,443,11589,8599,137,138,598.669
121.244.49.162,58793,34.120.142.74,443,443,1125,4427,8,10,0.857
27.107.1.86,51672,13.107.136.10,443,443,2955623,93010,2003,2027,2.228
27.107.4.4,32623,20.189.173.23,443,443,794,6616,8,6,0.478
152.58.59.162,39218,13.32.251.74,443,443,5523,120656,89,98,0.5
103.160.27.111,34436,92.223.116.254,443,443,2303,14980,22,15,0.944
2401:4900:5944:8f00::e22:64ae,53246,2a04:4e42:42::820,443,443,5518,22406,32,40,13.059
14.99.84.122,60678,13.107.136.10,443,443,2694,11622,19,23,0.142
45.119.28.209,36539,34.36.73.246,443,443,2405,3642,9,10,40.022
106.206.95.31,61093,18.161.216.14,443,443,3300,36241,35,35,4.979
117.243.103.36,58034,34.102.162.219,443,443,3037,530,6,6,5.952
2402:3a80:1bd0:e2d4:f46f:f471:b067:7143,48120,2600:1901:0:8956::,443,443,1914,4937,13,13,0.267
103.208.68.207,12229,3.108.207.38,443,443,2819,5313,14,12,0.625
14.194.217.130,10990,52.123.131.14,443,443,1938,17928,16,18,2.972
106.200.153.15,13166,35.190.118.8,443,443,987,4153,13,10,0.973
2401:4900:232f:5362:2:1:7c40:2943,54362,2600:9000:2579:fa00:10:af61:9240:21,443,443,16348,434600,181,346,24.535
2401:4900:5315:2b4e:9322:2e66:424f:2981,57438,2600:1901:0:8956::,443,443,2286,5045,15,16,25.462
103.132.28.184,59524,129.227.29.209,443,443,1868,20865,19,22,5.101
2401:4900:26f4:5a38:0:55:6597:2501,55924,2600:1901:0:8956::,443,443,2903,5567,20,22,30.126
3.254.238.163,443,45.127.45.239,32340,443,10382,83502,36,83,42.975
223.239.25.204,41003,13.235.198.147,443,443,837,4840,6,6,1.185
157.34.58.96,55532,3.163.238.4,443,443,1121,4749,10,10,30.295
106.200.187.96,13596,47.236.68.154,443,443,1631,6314,13,11,30.12
45.119.28.153,15447,34.102.162.219,443,443,41941,11457,52,37,9.49
157.42.18.141,43646,144.126.243.239,443,443,25858,10055,37,33,92.524
2406:69c0:1000::1d,443,2409:40f4:3006:9e43:8000::,57738,443,5906,915,7,5,0.395
2401:4900:4823:cc46:c7c0:5e2e:199f:ef29,39918,2600:1901:0:8956::,443,443,1805,4821,14,13,1.857
115.113.118.254,31761,52.182.143.209,443,443,59716,6092,51,35,1.791
117.234.195.100,4644,65.0.222.182,443,443,83460,327893,444,455,93.531
14.97.160.78,28019,35.194.62.236,443,443,618,2526,7,7,1.926
59.92.226.117,49200,148.113.16.192,80,443,62370,76812,1481,1483,13236.867
2401:4900:5318:1f31:f408:52ff:fec5:51a0,37474,2600:1901:0:8956::,443,443,2293,4905,19,14,5.257
2600:1900:4110:a92::,443,2401:4900:30de:2c90:6ef8:d20b:7cbd:b8bf,43420,443,5783,60,11,1,3.963
2402:3a80:313:c86b::92ac:6f56,41236,2600:1901:0:8956::,443,443,2064,5109,16,17,25.398
157.50.11.217,49878,18.155.49.98,443,443,2693,35986,34,33,0.3
2401:4900:5810:ad1a:0:8:b8ac:2a01,42666,2a00:1148:db00::17,443,443,1511,5974,10,12,6.274
42.108.27.131,11383,34.54.122.72,443,443,1704,15028,10,17,32.32
14.97.78.82,1923,52.183.220.149,443,443,664,4170,7,8,1.711
103.109.144.13,37761,20.190.146.38,443,443,4713,10000,18,12,0.919
103.92.152.125,63587,148.113.9.156,443,443,120390,134226,2755,2562,13869.131
223.185.195.178,48554,35.190.114.157,443,443,11199,1904,16,16,27.15
2401:4900:52fe:3e37:ac4b:3cff:fe3b:154e,36936,2600:1901:0:8956::,443,443,3233,6802,17,18,1.314
117.231.198.175,52555,35.244.195.33,443,443,689,2660,3,3,16.022
172.240.45.73,443,14.195.200.70,53423,443,8042,2164,11,11,3.859
111.93.136.226,45686,35.190.43.134,443,443,738,1128,2,9,63.457
117.214.134.81,43146,35.190.114.157,443,443,1108,6841,6,15,59.642
117.237.12.243,48273,129.227.29.117,443,443,6618,2395,17,12,2.75
27.107.69.58,7281,172.232.127.39,443,443,12842,5330,17,12,0.151
119.2.125.180,26019,151.101.37.155,443,443,1943,33547,18,28,1.705
117.242.38.50,56068,13.225.103.100,443,443,2767,39971,36,34,0.765
59.178.168.124,64640,20.42.73.27,443,443,3009,5212,13,12,1.957
136.226.250.252,30911,34.120.213.187,443,443,3329,7048,31,30,363.064
42.106.173.251,23270,35.190.118.8,443,443,6009,184810,88,147,25.56
125.23.90.170,61351,52.111.252.7,443,443,216667,61546,258,143,570.701
106.206.6.170,14919,18.161.216.53,443,443,3182,95795,44,78,3.874
14.194.54.114,7930,3.163.238.4,443,443,1005,3217,8,8,30.09
2401:4900:482f:df47:2:2:cc0d:e906,43256,2a04:4e42:5a::820,443,443,2325,7698,15,17,1.03
103.14.129.6,54040,8.209.111.127,443,443,750,2534,3,5,0.463
205.254.168.62,51982,129.146.215.229,443,443,33804,89724,112,109,219.875
103.149.127.254,37988,18.233.123.55,443,443,4590,3559,20,13,97.209
111.93.247.126,62376,150.171.28.11,443,443,5307,7668,12,16,0.914
3.254.239.146,443,205.254.168.78,65375,443,4070,7524,3,8,0.468
2402:3a80:4001:1e36:c681:bce:a1a7:11df,39844,2600:1901:0:8956::,443,443,1701,4821,12,13,0.383
49.35.193.75,56572,18.155.49.51,443,443,2764,38489,36,34,0.42
223.227.29.170,1053,13.37.186.232,443,443,3607,8979,19,21,63.846
139.5.1.128,22292,94.26.73.13,4433,443,1466,1014,12,12,60.715
106.200.171.130,7757,18.155.49.105,443,443,2495,40685,30,35,1.016
112.79.0.241,11167,35.190.118.8,443,443,458,4206,5,10,46.102
2402:3a80:4541:5796:0:f:ed73:3101,54472,2600:1901:0:8956::,443,443,2155,5344,16,19,26.257
14.140.250.170,54622,35.223.238.178,443,443,4782,5408,20,15,59.224
47.11.21.138,40454,3.163.238.4,443,443,1927,20242,17,20,0.175
103.208.68.244,7672,3.251.217.112,443,443,16396,7591,24,22,64.232
117.235.185.52,50698,52.167.17.97,443,443,3564,4734,24,11,1.558
122.98.94.60,22882,34.102.140.103,443,443,419151,443648,7118,7146,72013.426
2401:4900:4184:6626:2236:51f6:4fce:aac6,43006,2600:1901:0:8956::,443,443,3580,8121,24,30,31.875
157.32.112.130,56456,13.32.251.103,443,443,1864,9016,13,12,0.43
157.50.101.244,52550,54.230.27.98,443,443,3105,8464,18,22,2.192
1.39.210.12,32472,35.190.118.8,443,443,4406,8466,40,54,107.52
2402:3a80:41f2:e52f:0:2b:e034:3f01,33434,2600:1901:1:388::,443,443,1307,6278,8,12,37.602
106.200.140.104,10563,3.163.238.4,443,443,48179,1793422,792,1252,53.09
49.43.224.185,44336,18.155.49.78,443,443,4798,157529,66,114,1.039
117.237.12.170,17435,3.163.238.4,443,443,34465,2786145,616,2149,2.243
223.227.29.224,13155,13.32.251.51,443,443,2827,38037,30,33,0.863
2401:4900:5302:6c06:c484:85ff:fe00:16be,56496,2600:1901:0:8956::,443,443,1853,4803,14,14,50.786
210.212.107.1,44600,52.110.14.159,443,443,1447,9648,10,14,5.539
27.59.186.240,4672,34.144.246.101,443,443,7242,6156,15,15,30.337
157.32.125.105,53172,13.32.251.70,443,443,1740,8681,13,11,0.415
42.107.223.138,32274,34.117.245.175,443,443,4057,62818,53,53,1.761
117.199.234.23,51469,72.154.7.16,443,443,1847,3433,12,9,1.29
2401:4900:b0a:cc35:d131:896f:1de9:c59e,49512,2a04:4e42:42::820,443,443,1865,17650,13,18,2.354
61.2.18.162,51897,152.42.159.206,443,443,24302,6953,29,20,0.84
45.119.30.44,33872,129.227.29.60,443,443,1703,4148,9,8,30.172
2401:4900:104b:a930:43db:fa14:4530:120d,43438,2a04:4e42:59::820,443,443,2094,2290,9,12,5.082
103.210.88.44,12598,52.185.211.133,443,443,1755,4765,12,11,1.964
27.107.32.55,59705,72.153.5.62,443,443,1793,3432,12,9,1.35
122.98.88.228,19475,34.102.140.103,443,443,22313,26424,353,345,3599.345
223.185.195.111,6778,129.227.29.60,443,443,1854,8034,13,15,33.159
106.195.3.7,43670,3.109.142.224,443,443,4262,5105,17,14,21.914
106.220.125.155,19930,129.227.29.60,443,443,2105,8918,13,13,30.109
152.59.46.12,46010,18.155.33.51,443,443,488757,95128,454,309,45.36
223.187.203.53,33501,54.192.151.84,443,443,2984,35216,34,32,0.279
27.59.169.154,6630,108.157.238.111,443,443,2140,40533,24,34,0.362
2401:4900:40ae:93dd:0:73:c263:9901,54508,2600:1901:0:8956::,443,443,3830,9786,30,28,1.007
